125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,4,5,5,5,5,5,5,6
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,28,31,125,148,149,149,150,30
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,28,125,127,172,124,124,174,30
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,28,125,125,172,124,124,174,30
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,52,53,53,53,80,80,53,54
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,172,124,124,174,125
125,125,125,172,124,174,125,125,125,125,125,125,125,125,125,125,172,124,174,125,125,125,125,125,125,172,124,124,174,125
125,125,125,172,124,174,125,125,125,125,125,125,125,125,125,125,172,124,174,125,125,125,125,125,125,172,124,124,174,125
125,125,148,195,124,194,149,149,149,149,149,149,149,149,149,149,195,124,194,149,149,149,149,149,149,195,124,124,194,149
125,125,172,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
125,125,172,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
125,125,196,171,173,173,170,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197
125,125,125,172,173,173,174,125,125,125,125,125,121,121,121,121,121,121,121,125,125,125,125,125,125,125,125,175,151,125
125,125,125,172,173,173,174,125,125,125,125,125,121,121,121,121,121,121,121,125,125,125,79,127,103,79,125,125,125,125
125,125,125,172,173,124,174,125,125,125,125,125,125,125,121,120,121,121,121,125,175,125,127,125,125,127,125,103,79,125
125,125,125,172,173,124,174,125,125,125,125,125,125,125,121,121,121,120,121,125,175,125,103,125,125,125,125,127,125,125
125,125,125,172,173,124,174,125,125,125,125,125,125,125,121,121,121,121,121,125,125,125,127,125,127,127,125,127,127,125
125,125,125,172,173,124,174,125,125,125,125,125,125,125,121,121,121,121,121,125,151,125,103,125,125,103,125,125,127,125
125,125,125,172,173,124,174,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,79,127,127,103,125,79,103,125
125,125,125,172,173,124,174,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
